term,fee,gender,job,package,age,family,payment,income_log,isna_job,married_1,married_2,married_3
17,120000.96,1,0,1,23,0,1,13.122373377354329,False,False,True,False
99,164999.96,1,0,0,36,0,0,13.592358256611783,False,True,False,False
12,120000.96,1,0,1,39,2,1,13.592358256611783,False,True,False,False
17,130558.44,0,1,0,57,1,1,13.038975246704881,False,True,False,False
12,240006.72,0,0,1,49,0,1,13.304686600863562,False,False,True,False
12,100000.8,0,0,1,28,3,1,12.611541086966115,False,True,False,False
17,100000.0,1,0,1,42,3,0,12.899212326061994,False,True,False,False
12,100000.0,1,0,1,44,3,0,13.304686600863562,False,True,False,False
40,100000.8,1,0,1,35,1,1,12.542534167808274,False,True,False,False
54,100000.0,1,0,1,41,3,0,13.592373256630534,False,True,False,False
30,400000.0,1,0,1,55,3,3,14.220976332738882,False,True,False,False
42,100000.0,1,0,1,43,2,0,12.899212326061994,False,True,False,False
22,102208.92,1,4,0,38,1,1,13.527829818844937,False,True,False,False
12,200000.0,0,3,1,37,1,3,13.753631962751733,False,True,False,False
12,199998.0,0,4,1,28,3,3,13.122373377354329,False,True,False,False
12,100000.8,1,0,1,22,3,1,12.301369188877887,False,True,False,False
39,120000.0,1,0,1,56,2,1,13.710151153416941,False,True,False,False
22,100000.0,1,0,1,24,0,0,12.611541086966115,False,False,True,False
12,150000.0,0,0,1,36,2,0,13.592373256630534,False,True,False,False
89,172385.78,1,1,0,53,0,0,13.122349377306328,False,True,False,False
31,125000.0,1,0,1,54,2,2,13.458831328302072,False,True,False,False
12,100000.0,1,4,1,56,1,0,13.815507557959775,False,True,False,False
12,100000.8,1,0,1,26,0,1,13.081543466215237,False,False,True,False
27,150645.46,1,1,0,53,0,0,13.527829818844937,False,True,False,False
17,180450.67,1,0,0,42,2,0,13.815507557959775,False,True,False,False
22,100000.0,0,0,1,45,1,3,15.201804169083884,False,True,False,False
12,250000.07,1,1,1,64,2,0,15.096444681204078,False,True,False,False
31,150555.0,1,5,1,64,2,0,13.208096151615411,False,True,False,False
19,120000.02,1,1,0,36,1,0,14.285512312208251,False,True,False,False
12,100002.0,1,5,1,63,1,0,13.208096151615411,False,True,False,False
22,100000.0,1,0,1,47,3,0,15.989351978886933,False,True,False,False
28,100000.0,1,0,1,66,1,0,12.611541086966115,False,True,False,False
54,120000.0,0,0,1,28,1,0,12.765702719077842,False,True,False,False
17,304214.76,0,1,0,54,3,1,13.710151153416941,False,True,False,False
48,100000.0,0,0,1,46,1,3,13.122373377354329,False,True,False,False
12,199007.88,0,0,1,30,3,1,13.161578321310198,False,True,False,False
17,100199.2,1,0,1,52,0,3,14.10319258678548,False,True,False,False
12,100000.0,1,0,1,50,2,3,12.873904582205107,False,True,False,False
18,100000.0,1,5,1,77,2,0,13.208096151615411,False,True,False,False
17,121788.72,0,0,0,38,2,1,12.899212326061994,False,True,False,False
22,100000.38,1,0,0,37,3,3,13.304686600863562,False,True,False,False
17,100000.0,0,0,1,47,3,0,12.429204196772384,False,True,False,False
18,100000.0,1,0,1,77,1,0,13.304686600863562,False,True,False,False
17,123602.4,1,0,0,60,2,1,14.711595725373972,False,True,False,False
28,150000.0,1,0,1,57,2,0,13.353476685668044,False,True,False,False
22,203996.64,1,1,0,68,0,1,13.815507557959775,False,True,False,False
17,100000.0,1,0,1,35,0,0,14.10319258678548,False,True,False,False
84,100513.58,1,0,0,64,0,3,14.10319258678548,False,True,False,False
17,134044.05,0,0,0,29,0,0,12.899212326061994,False,False,True,False
22,100000.53,1,1,0,49,0,0,13.304686600863562,False,True,False,False
22,195404.0,1,0,1,55,1,0,14.10319258678548,False,True,False,False
22,100000.0,1,0,1,30,1,0,12.25486757159303,False,True,False,False
76,110099.57,0,0,0,59,0,0,12.899212326061994,False,True,False,False
12,100000.8,1,0,1,43,1,1,12.834683971615659,False,True,False,False
50,100000.8,0,0,1,34,1,1,13.017005083966255,False,True,False,False
12,100003.0,1,0,1,64,2,3,14.10319258678548,False,True,False,False
22,100005.0,1,0,1,56,0,0,14.10319258678548,False,True,False,False
58,120000.96,1,0,1,24,0,1,13.122373377354329,False,False,True,False
49,120000.0,1,0,1,46,3,1,12.611541086966115,False,True,False,False
27,100000.0,0,0,1,44,2,0,12.611541086966115,False,True,False,False
45,100000.0,1,0,1,49,2,0,13.017005083966255,False,True,False,False
71,203030.02,1,0,0,34,1,3,13.458831328302072,False,True,False,False
17,100000.0,1,0,1,60,1,0,14.10319258678548,False,True,False,False
27,125000.0,1,0,1,38,3,0,13.815507557959775,False,True,False,False
27,100000.0,1,0,1,45,3,0,13.304686600863562,False,True,False,False
35,240000.0,1,0,1,60,1,1,13.815507557959775,False,True,False,False
22,100000.0,0,0,1,34,2,3,12.429204196772384,False,True,False,False
34,100000.0,1,0,1,65,1,3,14.10319258678548,False,True,False,False
12,300000.0,0,4,1,43,3,0,13.910814374111988,False,True,False,False
81,500000.47,1,0,0,61,0,0,13.122349377306328,False,True,False,False
45,150000.0,1,0,1,39,3,0,13.458831328302072,False,True,False,False
27,150000.0,0,0,1,57,0,0,12.765702719077842,False,False,False,True
17,299973.84,1,0,0,71,1,1,13.592358256611783,False,True,False,False
80,123131.07,1,0,0,58,0,0,13.815507557959775,False,True,False,False
22,206180.88,1,0,0,61,1,3,13.815507557959775,False,True,False,False
12,200000.0,0,5,1,68,0,0,13.208096151615411,False,True,False,False
12,100000.0,1,0,1,18,3,0,14.10319258678548,False,True,False,False
22,100000.0,1,0,1,41,3,0,14.403297778421795,False,True,False,False
47,250000.0,0,0,1,47,3,0,12.793862088206213,False,True,False,False
12,230764.44,1,0,1,51,1,1,13.304686600863562,False,True,False,False
39,240000.0,1,0,1,46,3,1,13.304686600863562,False,True,False,False
100,106891.22,1,1,0,34,0,3,12.611541086966115,False,True,False,False
17,100000.0,1,0,1,27,0,3,13.122373377354329,False,False,True,False
22,100000.0,1,4,1,40,3,0,12.899212326061994,False,True,False,False
12,274614.0,1,1,1,61,0,0,13.815507557959775,False,True,False,False
68,200000.0,1,0,1,24,0,0,14.03145143216512,False,False,True,False
63,400000.0,1,0,1,19,0,0,14.260197020251155,False,False,True,False
12,150000.0,1,0,1,25,0,0,13.122373377354329,False,False,True,False
54,100000.0,0,0,1,29,1,0,13.304686600863562,False,True,False,False
100,100378.73,1,0,0,30,0,0,13.997832948091215,False,True,False,False
17,100000.0,1,0,1,49,2,0,14.603966554691251,False,True,False,False
27,150000.0,1,0,1,34,2,0,13.592373256630534,False,True,False,False
17,104245.39,1,5,0,62,0,0,13.208096151615411,False,False,False,True
12,499999.99,1,1,1,65,2,0,14.638807106043709,False,True,False,False
17,100000.0,1,0,1,36,2,0,13.304686600863562,False,True,False,False
17,100000.0,1,0,1,52,0,0,14.10319258678548,False,True,False,False
38,3000000.0,1,0,1,56,1,4,15.250595321348806,False,True,False,False
12,100000.0,0,4,1,52,3,0,13.304686600863562,False,True,False,False
12,100000.8,1,0,1,54,3,1,14.220976332738882,False,True,False,False
92,100514.82,1,0,0,36,0,0,14.10319258678548,False,True,False,False
12,100000.0,0,1,1,44,2,0,13.304686600863562,False,True,False,False
12,100000.0,1,0,1,46,2,2,12.899212326061994,False,True,False,False
12,199999.99,1,1,1,61,1,0,14.077872514736795,False,True,False,False
22,128862.52,1,1,0,41,0,0,12.611541086966115,False,True,False,False
17,100000.0,1,0,1,49,1,0,14.508660238521095,False,True,False,False
12,300002.4,1,0,1,42,3,1,13.304686600863562,False,True,False,False
80,100000.1,1,1,0,67,0,0,12.367328027087364,False,True,False,False
27,175000.0,0,0,1,42,1,0,13.017005083966255,False,True,False,False
19,100000.0,1,5,1,65,3,2,13.208096151615411,False,True,False,False
21,300000.0,1,5,1,63,2,0,13.208096151615411,False,True,False,False
55,142000.0,1,0,1,40,1,0,13.815507557959775,False,True,False,False
12,600012.0,0,0,1,49,0,0,14.540470794142824,False,False,False,True
99,100574.96,1,0,0,30,0,2,14.10319258678548,False,True,False,False
12,200000.0,1,0,1,58,0,0,13.817006438576783,False,True,False,False
17,126671.52,0,1,0,47,0,1,12.100717685412471,False,True,False,False
12,100000.0,1,4,1,30,3,0,13.017005083966255,False,True,False,False
17,270860.24,1,1,0,66,2,0,14.731800089837709,False,True,False,False
44,125000.0,1,0,1,50,3,0,13.017005083966255,False,True,False,False
17,140272.5,0,0,0,36,2,0,13.527829818844937,False,True,False,False
52,102000.84,1,0,1,30,3,1,13.122373377354329,False,True,False,False
22,100000.0,0,0,1,37,1,0,12.100717685412471,False,True,False,False
12,150000.0,1,0,1,45,2,0,15.464168606628412,False,True,False,False
99,250000.27,1,0,0,47,0,0,15.319588176962746,False,True,False,False
17,103884.14,1,0,0,46,0,0,13.815507557959775,False,True,False,False
22,100000.43,0,1,0,44,2,0,14.151977794572987,False,True,False,False
63,103089.84,1,0,0,41,3,1,13.217668102648323,False,True,False,False
19,308000.17,1,0,0,64,3,0,15.068271526457641,False,True,False,False
27,100000.0,1,0,1,36,3,0,12.468456140581987,False,True,False,False
18,100000.0,0,3,1,76,0,0,13.753631962751733,False,False,False,True
12,100000.0,0,0,1,41,1,0,14.038658109270484,False,True,False,False
22,194694.74,0,1,0,18,0,0,13.122349377306328,False,False,True,False
34,100000.0,1,0,1,50,3,0,12.899212326061994,False,True,False,False
31,100000.0,1,0,1,64,0,0,12.429204196772384,False,False,False,True
17,103258.04,0,0,0,61,0,0,13.815507557959775,False,False,False,True
32,199991.16,1,1,0,40,1,1,13.122349377306328,False,True,False,False
17,100000.0,1,4,1,33,2,0,13.122373377354329,False,True,False,False
22,322327.08,1,1,0,51,0,1,13.997832948091215,False,True,False,False
22,206179.96,1,5,0,62,1,0,13.208096151615411,False,True,False,False
12,100000.0,1,1,1,58,0,0,13.496677629959686,False,True,False,False
42,100000.8,0,3,1,42,2,1,13.753631962751733,False,True,False,False
17,100000.8,1,0,1,25,0,1,12.468456140581987,False,False,True,False
12,399999.99,1,1,1,59,3,0,14.220976332738882,False,True,False,False
78,100514.7,1,0,0,25,0,0,13.815507557959775,False,False,True,False
23,192001.56,1,0,1,61,2,1,12.899212326061994,False,True,False,False
12,100001.0,1,0,1,22,0,0,12.899212326061994,False,False,True,False
17,100000.0,1,0,1,33,2,2,12.611541086966115,False,True,False,False
27,119996.28,1,1,0,40,1,1,13.304686600863562,False,True,False,False
45,100000.0,1,0,1,50,2,0,12.765702719077842,False,True,False,False
40,100000.0,0,0,1,54,1,0,13.304686600863562,False,True,False,False
48,100000.0,1,0,1,37,2,3,12.206097645217678,False,True,False,False
17,121804.68,0,0,0,43,1,1,12.899212326061994,False,True,False,False
72,149999.86,1,5,0,64,0,0,13.208096151615411,False,True,False,False
12,150001.08,1,0,1,55,2,1,13.910814374111988,False,True,False,False
43,160000.0,1,0,1,42,2,3,12.765702719077842,False,True,False,False
12,1999999.98,1,0,1,58,2,3,16.09789222935483,False,True,False,False
22,158561.42,1,5,0,69,2,0,13.208096151615411,False,True,False,False
12,100000.0,1,0,1,26,3,0,13.017005083966255,False,True,False,False
12,150000.0,1,4,1,37,3,0,13.304686600863562,False,True,False,False
17,147759.44,1,5,0,66,2,0,13.208096151615411,False,True,False,False
37,100000.0,1,0,1,58,1,0,13.304686600863562,False,True,False,False
17,100000.0,1,0,1,28,0,0,12.899212326061994,False,False,True,False
40,100000.0,0,0,1,55,2,0,12.429204196772384,False,True,False,False
12,120000.96,1,1,1,30,0,1,13.592358256611783,False,False,True,False
12,499999.99,0,0,1,50,0,0,13.304686600863562,False,False,True,False
27,144804.06,1,5,0,40,2,0,13.208096151615411,False,True,False,False
32,122471.04,1,1,0,46,1,1,13.304686600863562,False,True,False,False
87,100999.77,1,0,0,53,0,0,13.458831328302072,False,True,False,False
22,126999.16,1,5,0,78,3,0,13.208096151615411,False,True,False,False
59,100000.0,1,0,1,24,0,0,12.899212326061994,False,False,True,False
12,120000.0,1,0,1,47,2,3,12.899212326061994,False,True,False,False
17,170766.05,0,0,0,55,0,0,13.122349377306328,False,False,True,False
18,600000.0,1,0,1,66,3,0,13.815507557959775,False,True,False,False
17,140000.66,1,0,0,81,1,3,13.592358256611783,False,True,False,False
17,100203.48,1,0,0,51,3,1,13.122349377306328,False,True,False,False
17,100000.0,1,0,1,53,0,0,14.10319258678548,False,True,False,False
12,500000.0,1,4,1,47,1,0,15.424947070397394,False,True,False,False
29,271911.2,0,0,0,41,1,0,15.075452552617438,False,True,False,False
41,150000.0,0,0,1,44,2,3,13.199326270390594,False,True,False,False
40,100000.0,1,0,1,45,3,0,12.899212326061994,False,True,False,False
53,100000.0,0,0,1,30,1,2,13.161578321310198,False,True,False,False
22,100000.0,1,0,1,62,3,3,13.122373377354329,False,True,False,False
34,105000.0,1,0,1,51,2,0,12.323860125621126,False,True,False,False
35,142225.29,1,0,0,44,3,0,11.695255355062795,False,True,False,False
22,200000.0,1,0,1,42,2,3,13.122373377354329,False,True,False,False
12,120000.96,1,1,1,26,1,1,12.206037644917659,False,True,False,False
19,150000.0,1,0,1,30,0,3,12.959856212543233,False,False,True,False
17,112782.11,1,0,0,39,3,0,14.151977794572987,False,True,False,False
17,100000.0,0,0,1,42,1,0,12.899212326061994,False,True,False,False
64,280000.38,0,1,0,40,3,0,13.017005083966255,False,True,False,False
73,119997.0,1,1,0,29,3,1,12.542534167808274,False,True,False,False
12,200004.0,0,0,1,48,1,3,14.34614175019859,False,True,False,False
20,100000.0,1,5,1,79,1,0,13.208096151615411,False,True,False,False
22,100000.0,0,4,1,28,2,0,12.765702719077842,False,True,False,False
22,100000.0,1,4,1,42,2,3,13.399996629152975,False,True,False,False
27,107988.24,1,5,0,67,1,2,13.208096151615411,False,True,False,False
85,100000.9,0,1,0,45,0,3,12.611541086966115,False,True,False,False
83,100000.35,1,1,0,51,0,0,14.690979711984754,False,True,False,False
29,100000.0,1,0,1,66,1,3,12.429204196772384,False,True,False,False
12,100000.0,1,0,1,25,1,0,12.899212326061994,False,True,False,False
82,120616.78,1,0,0,50,0,3,14.10319258678548,False,True,False,False
17,100515.26,1,0,0,48,3,0,13.815507557959775,False,True,False,False
12,200000.0,0,1,1,40,3,0,13.592358256611783,False,True,False,False
17,101223.91,1,0,0,44,3,0,14.508654238518094,False,True,False,False
17,100000.0,1,0,1,40,1,0,13.997832948091215,False,True,False,False
12,600004.8,1,1,1,43,3,1,14.403297778421795,False,True,False,False
17,249999.93,0,1,0,43,1,0,13.815507557959775,False,True,False,False
12,199999.99,1,0,1,50,3,0,13.017005083966255,False,True,False,False
12,100534.59,0,0,0,62,3,0,12.611541086966115,False,True,False,False
17,151494.32,0,1,0,64,2,2,13.815507557959775,False,True,False,False
37,150000.0,0,0,1,58,3,0,13.910825283212814,False,True,False,False
43,162974.47,1,0,0,61,2,0,13.122349377306328,False,True,False,False
12,120000.12,0,3,1,41,2,1,13.753631962751733,False,True,False,False
12,100000.0,1,0,1,46,3,3,13.122373377354329,False,True,False,False
45,100000.0,1,0,1,49,1,0,13.815507557959775,False,True,False,False
12,104000.0,1,0,1,36,3,2,13.122373377354329,False,True,False,False
17,100000.0,1,0,1,34,3,0,13.217668102648323,False,True,False,False
12,100000.0,1,1,1,36,1,0,12.765668433265594,False,True,False,False
28,100000.0,0,0,1,66,3,0,12.206097645217678,False,True,False,False
33,100000.0,1,5,1,62,3,3,13.208096151615411,False,True,False,False
35,200000.0,1,0,1,49,1,0,15.943742382861155,False,True,False,False
22,100000.0,1,0,1,33,1,0,12.611541086966115,False,True,False,False
27,100000.0,1,0,1,35,1,0,13.122373377354329,False,True,False,False
17,100000.0,1,0,1,47,2,0,13.122373377354329,False,True,False,False
12,100000.0,0,0,1,21,2,3,12.611541086966115,False,True,False,False
22,482461.16,1,1,0,55,2,0,13.863261134330465,False,True,False,False
34,1500000.0,1,0,1,51,1,0,12.90450831733612,False,True,False,False
49,108000.06,1,0,0,55,3,0,13.122349377306328,False,True,False,False
22,123706.08,0,0,0,49,1,1,12.765668433265594,False,True,False,False
12,199999.99,0,4,1,58,2,0,13.592358256611783,False,True,False,False
12,300000.0,1,0,1,33,1,3,14.914123179965662,False,True,False,False
22,179994.36,0,0,0,27,1,1,13.02803731319936,False,True,False,False
17,100000.0,1,0,1,50,3,0,13.304686600863562,False,True,False,False
12,100000.0,1,0,1,53,1,0,13.384716872583063,False,True,False,False
12,100000.8,1,1,1,28,0,1,13.815507557959775,False,False,True,False
17,101000.0,1,0,1,28,0,0,12.793862088206213,False,False,True,False
17,105223.0,1,0,1,36,1,0,13.815507557959775,False,True,False,False
45,100000.0,1,0,1,50,1,2,12.206097645217678,False,True,False,False
17,102000.0,1,5,1,83,2,1,13.208096151615411,False,True,False,False
17,100000.03,1,0,1,52,0,0,14.10319258678548,False,True,False,False
22,100000.0,1,1,1,49,1,0,12.765668433265594,False,True,False,False
69,100010.0,1,0,1,24,0,0,13.458831328302072,False,False,True,False
46,100000.0,1,0,1,27,2,2,15.38412668421143,False,True,False,False
42,100000.0,1,0,1,43,3,3,12.206097645217678,False,True,False,False
12,100000.0,0,3,1,54,1,0,13.753631962751733,False,True,False,False
65,300000.01,1,0,0,40,2,0,13.458831328302072,False,True,False,False
12,100000.0,1,0,1,45,3,0,12.899212326061994,False,True,False,False
12,100000.0,0,3,1,59,1,0,13.753631962751733,False,True,False,False
12,300000.0,1,0,1,37,0,0,14.10319258678548,False,True,False,False
17,300000.19,1,0,0,61,0,0,15.830413711839864,False,True,False,False
41,180001.44,1,0,1,43,1,1,13.527829818844937,False,True,False,False
12,100000.0,1,1,1,63,1,0,12.899212326061994,False,True,False,False
12,100000.0,1,0,1,40,2,0,12.899212326061994,False,True,False,False
17,127676.55,0,5,0,67,1,0,13.208096151615411,False,True,False,False
17,100000.0,1,0,1,27,3,0,12.611541086966115,False,True,False,False
51,100000.0,1,0,1,43,3,2,13.122373377354329,False,True,False,False
22,124999.78,0,1,0,35,1,0,12.429204196772384,False,True,False,False
50,100001.0,1,0,1,45,2,0,13.815507557959775,False,True,False,False
15,100000.0,1,0,1,70,1,0,13.304686600863562,False,True,False,False
19,100000.0,1,0,1,76,1,2,12.611541086966115,False,True,False,False
12,150000.0,1,0,1,37,1,0,13.592358256611783,False,True,False,False
17,100000.12,0,5,0,66,0,0,13.208096151615411,False,True,False,False
61,124999.94,1,0,0,48,1,0,12.899212326061994,False,True,False,False
12,150000.0,1,0,1,60,0,0,14.10319258678548,False,True,False,False
12,150000.0,1,1,1,61,3,0,15.363462139917647,False,True,False,False
12,120000.96,0,0,1,38,1,1,13.122349377306328,False,True,False,False
27,100000.0,1,0,1,30,3,0,12.611541086966115,False,True,False,False
22,159999.89,0,0,0,43,0,0,11.51289546452022,False,False,True,False
12,100000.8,1,0,1,46,2,1,13.304686600863562,False,True,False,False
44,200000.0,1,0,1,51,2,0,13.592373256630534,False,True,False,False
17,100000.0,1,0,1,58,2,0,14.10319258678548,False,True,False,False
37,100000.0,0,0,1,57,3,0,13.122373377354329,False,True,False,False
17,121856.16,1,0,0,57,2,1,13.081543466215237,False,True,False,False
44,250000.0,0,0,1,50,1,0,15.201804169083884,False,True,False,False
17,100000.0,1,0,1,36,0,0,14.10319258678548,False,True,False,False
12,100000.0,1,0,1,33,2,0,12.256180988139585,False,True,False,False
17,101164.89,0,0,0,63,2,0,13.940955719970697,False,True,False,False
27,100000.39,1,0,0,39,2,0,13.910814374111988,False,True,False,False
17,102003.12,1,0,0,62,1,1,13.304686600863562,False,True,False,False
27,118203.84,1,0,0,68,0,1,13.997832948091215,False,True,False,False
12,150000.0,0,1,1,29,3,0,12.611541086966115,False,True,False,False
17,100000.0,1,0,1,37,1,3,12.611541086966115,False,True,False,False
17,119995.44,1,1,0,41,2,1,12.847908110480267,False,True,False,False
17,100000.0,1,0,1,66,0,0,14.10319258678548,False,True,False,False
100,300059.16,1,0,0,41,0,1,14.10319258678548,False,True,False,False
32,100000.15,1,1,0,59,1,0,13.458831328302072,False,True,False,False
90,104650.15,1,0,0,48,0,0,13.304686600863562,False,True,False,False
99,221299.93,1,0,0,45,0,0,13.122349377306328,False,True,False,False
27,180000.0,0,0,1,26,3,0,12.429204196772384,False,True,False,False
12,1500000.0,1,4,1,39,1,0,13.815507557959775,False,True,False,False
85,100514.82,0,0,0,47,0,0,14.10319258678548,False,True,False,False
17,257226.24,1,1,0,56,3,1,13.592358256611783,False,True,False,False
17,100000.0,1,0,1,34,3,0,13.122373377354329,False,True,False,False
19,100000.0,1,0,1,65,1,3,13.815507557959775,False,True,False,False
12,100000.0,1,0,1,41,0,0,14.10319258678548,False,True,False,False
88,753501.0,1,0,0,50,0,0,14.10319258678548,False,True,False,False
12,100000.0,1,0,1,58,3,0,13.122373377354329,False,True,False,False
17,100000.0,1,0,1,36,2,0,12.899212326061994,False,True,False,False
17,159495.24,0,5,0,86,1,3,13.208096151615411,False,True,False,False
12,143999.88,1,0,1,36,3,1,13.122373377354329,False,True,False,False
42,300000.0,1,0,1,53,1,0,14.508660238521095,False,True,False,False
24,300000.0,1,0,1,60,1,0,14.151977794572987,False,True,False,False
12,100000.0,1,0,1,62,1,2,12.899212326061994,False,True,False,False
27,100000.0,0,0,1,34,2,0,12.899212326061994,False,True,False,False
17,195837.72,0,3,0,61,1,1,13.753631962751733,False,True,False,False
19,106883.76,1,1,0,41,2,1,12.765668433265594,False,True,False,False
17,119985.96,1,1,0,74,0,1,12.611541086966115,False,True,False,False
12,153800.0,0,0,1,62,1,0,14.10319258678548,False,True,False,False
12,150000.0,1,0,1,66,0,0,14.10319258678548,False,True,False,False
12,100000.0,1,0,1,63,2,0,13.815507557959775,False,True,False,False
17,233565.05,1,0,0,52,0,0,12.793862088206213,False,True,False,False
12,190000.0,0,1,1,61,2,0,12.611541086966115,False,True,False,False
17,100000.0,1,4,1,49,1,0,13.304686600863562,False,True,False,False
17,100000.0,1,0,1,47,1,0,13.997832948091215,False,True,False,False
16,100000.0,1,4,1,58,1,0,12.524544558301603,False,True,False,False
48,100000.0,1,0,1,46,1,0,13.122373377354329,False,True,False,False
35,100000.0,0,3,1,59,1,3,13.753631962751733,False,True,False,False
82,103431.74,1,1,0,75,0,0,12.899212326061994,False,True,False,False
12,100000.0,1,0,1,50,0,0,14.10319258678548,False,True,False,False
12,400000.0,1,5,1,63,0,0,13.208096151615411,False,True,False,False
32,207397.44,0,1,0,49,2,3,13.815507557959775,False,True,False,False
31,150001.2,1,0,1,58,2,1,14.10319258678548,False,True,False,False
33,106668.0,1,5,1,61,1,3,13.208096151615411,False,True,False,False
12,600000.0,1,1,1,25,0,0,13.652988099048507,False,False,True,False
56,150000.0,1,0,1,39,3,0,13.815507557959775,False,True,False,False
12,100000.0,1,0,1,23,0,0,12.899212326061994,False,False,True,False
12,192001.44,1,1,1,49,0,1,12.206037644917659,False,True,False,False
27,100000.0,1,0,1,28,1,0,13.755761615129062,False,True,False,False
17,100000.0,1,0,1,38,0,0,14.10319258678548,False,True,False,False
12,999999.99,1,5,1,66,2,0,13.208096151615411,False,True,False,False
27,500000.0,1,0,1,52,1,0,14.10319258678548,False,True,False,False
17,104995.97,1,5,0,62,2,0,13.208096151615411,False,True,False,False
32,100000.76,1,5,0,63,1,0,13.208096151615411,False,True,False,False
46,100000.0,1,0,1,48,2,3,13.122373377354329,False,True,False,False
27,100000.0,1,0,1,42,1,0,12.899212326061994,False,True,False,False
12,250000.0,0,1,1,44,1,0,13.592358256611783,False,True,False,False
12,250000.0,0,0,1,25,0,0,12.899212326061994,False,False,True,False
102,101030.0,1,0,0,28,0,0,14.10319258678548,False,True,False,False
86,135569.25,0,0,0,40,0,0,14.10319258678548,False,True,False,False
12,200000.0,1,0,1,59,0,0,14.10319258678548,False,True,False,False
33,100000.0,1,0,1,51,3,3,13.592373256630534,False,True,False,False
17,100000.0,0,0,1,50,1,0,12.611541086966115,False,True,False,False
35,300000.0,1,0,1,59,2,0,13.815507557959775,False,True,False,False
27,100000.0,1,0,1,25,0,3,13.122349377306328,False,False,True,False
88,100000.09,1,0,0,53,0,0,15.943742382861155,False,True,False,False
12,100000.0,1,0,1,47,0,0,12.765668433265594,False,True,False,False
17,100000.0,1,0,1,30,1,0,13.384735334149926,False,True,False,False
22,175000.0,0,0,1,41,0,0,13.487007879880162,False,False,True,False
12,200000.0,1,1,1,23,1,0,12.577612063740299,False,True,False,False
27,199999.56,0,1,0,42,1,0,13.458831328302072,False,True,False,False
94,149999.51,0,0,0,37,0,0,13.458831328302072,False,True,False,False
22,125062.22,1,1,0,47,0,3,13.28786595140474,False,False,True,False
38,198000.0,1,0,1,47,1,0,15.38412668421143,False,True,False,False
17,130022.76,1,0,0,57,2,1,12.611541086966115,False,True,False,False
23,100000.0,1,5,1,72,1,0,13.208096151615411,False,True,False,False
47,103375.0,1,0,1,25,0,3,13.592373256630534,False,False,True,False
17,100000.8,0,3,1,20,0,1,13.753631962751733,False,False,True,False
17,206651.25,1,1,0,57,0,0,13.217668102648323,False,True,False,False
12,200000.0,1,1,1,48,2,0,13.122349377306328,False,True,False,False
17,100000.0,1,0,1,27,0,2,12.611541086966115,False,False,True,False
27,160465.8,1,0,0,40,1,1,13.997832948091215,False,True,False,False
12,150000.0,1,1,1,41,3,0,13.304686600863562,False,True,False,False
22,400001.08,1,0,0,36,2,3,14.151977794572987,False,True,False,False
27,100000.0,1,0,1,26,3,0,12.429204196772384,False,True,False,False
12,150000.0,1,0,1,54,2,0,13.592373256630534,False,True,False,False
12,200000.0,1,0,1,59,1,0,12.611541086966115,False,True,False,False
12,100000.0,1,0,1,30,3,3,13.710151153416941,False,True,False,False
32,540402.93,1,0,0,47,3,0,14.89913948798369,False,True,False,False
17,100001.84,1,1,0,41,0,0,13.815507557959775,False,False,True,False
12,104463.72,0,0,1,28,0,1,12.611541086966115,False,False,True,False
17,123712.08,0,0,0,33,0,1,13.592358256611783,False,False,True,False
80,121240.38,1,1,0,51,0,3,12.899212326061994,False,True,False,False
22,269999.99,1,1,0,43,0,0,14.220976332738882,False,True,False,False
17,115199.92,0,5,0,65,0,0,13.208096151615411,False,True,False,False
67,100514.95,0,0,0,64,2,0,14.10319258678548,False,True,False,False
44,101350.0,0,0,1,45,3,0,13.217668102648323,False,True,False,False
17,123728.4,0,0,0,37,0,1,13.592358256611783,False,False,False,False
100,108085.44,1,1,0,39,0,1,13.281069949092121,False,True,False,False
12,500000.0,1,0,1,25,0,0,13.304686600863562,False,False,True,False
32,104999.96,1,5,0,69,0,0,13.208096151615411,False,True,False,False
17,119999.95,1,1,0,55,2,0,13.338411414994397,False,True,False,False
12,100000.0,0,5,1,78,3,0,13.208096151615411,False,True,False,False
68,1250050.0,1,0,1,25,0,0,13.384735334149926,False,False,True,False
27,100000.0,1,0,1,36,3,0,12.611541086966115,False,True,False,False
9,119999.88,1,0,1,29,3,1,12.69157123050004,False,True,False,False
32,241968.26,1,1,0,49,3,0,12.835259804256221,False,True,False,False
22,100005.0,1,0,1,37,1,0,12.765702719077842,False,True,False,False
47,100000.0,0,0,1,47,2,0,13.815507557959775,False,True,False,False
42,500055.0,1,0,1,56,2,0,14.10319258678548,False,True,False,False
12,150000.0,1,5,1,78,2,0,13.208096151615411,False,True,False,False
9,100000.0,1,0,1,50,2,0,14.10319258678548,False,True,False,False
12,200000.0,1,0,1,48,3,3,15.424947070397394,False,True,False,False
17,100000.0,0,0,1,42,2,0,13.122373377354329,False,True,False,False
35,400000.0,1,6,1,60,3,0,14.508660238521095,True,True,False,False
46,100020.84,0,0,1,38,2,1,12.948012371209098,False,True,False,False
12,200000.0,0,1,1,60,2,0,15.761420278448067,False,True,False,False
17,257395.92,1,0,0,57,1,1,15.123842566803313,False,True,False,False
74,199999.74,0,1,0,58,0,0,12.765668433265594,False,True,False,False
45,100000.0,1,0,1,50,2,0,13.815507557959775,False,True,False,False
